After the first year of married life, Mrs. Kearney perceived that such a man would wear better than a romantic person, but she never put her own romantic ideas away.	結婚生活の最初の一年が過ぎてカーニー夫人は、そんな男の方がロマンチックな人物よりも長持ちするはずと悟ったが、決して自身のロマンチックな考えを放棄しなかった。
He was sober, thrifty and pious;	彼は酒を飲まず、倹約家で信心深かった。
he went to the altar every first Friday, sometimes with her, oftener by himself.	第一金曜日のたびに、彼女とは時々、多くの場合は一人で、彼は聖餐式に出かけた。
But she never weakened in her religion and was a good wife to him.	といっても決して彼女の信仰心が衰えたことはなく、彼女は彼のよい妻だった。
At some party in a strange house when she lifted her eyebrow ever so slightly he stood up to take his leave and, when his cough troubled him, she put the eider-down quilt over his feet and made a strong rum punch.	初めての家のあるパーティーでのこと、彼女がごくわずかに眉を上げると彼は立ち上がっていとまを告げたし、彼が咳で苦しんだ時には彼女が彼の足にケワタガモの羽根布団をかけ、強いラムのパンチを作った。
For his part, he was a model father.	彼について言えば、彼は模範的な父親であった。
By paying a small sum every week into a society, he ensured for both his daughters a dowry of one hundred pounds each when they came to the age of twenty-four.	彼は娘たちの持参金として、二人が二十四の年になった時にそれぞれ百ポンドを確かなものとする講に毎週少額の払い込みをしていた。
He sent the older daughter, Kathleen, to a good convent, where she learned French and music, and afterward paid her fees at the Academy.	彼は長女のキャスリーンをよい修道院へ送り、そこで彼女はフランス語と音楽を学び、その後アカデミーの授業料も彼が負担した。
Every year in the month of July Mrs. Kearney found occasion to say to some friend:	毎年六月になるとカーニー夫人は機会を見ては友達に言った。
"My good man is packing us off to Skerries for a few weeks."	「うちの人は私たちを数週間スケリーズへやるのよ。」
If it was not Skerries it was Howth or Greystones.	スケリーズでなければホースかグレイストーンズだった。
When the Irish Revival began to be appreciable Mrs. Kearney determined to take advantage of her daughter's name and brought an Irish teacher to the house.	アイルランド復興運動が目につき始めるとカーニー夫人は娘の名を利用しない手はないと思い立ち、家にアイルランド語の教師を招いた。
Kathleen and her sister sent Irish picture postcards to their friends and these friends sent back other Irish picture postcards.	キャスリーンと妹はアイルランド語の絵葉書を友達に出し、友達もアイルランド語の絵葉書で返事をよこした。
On special Sundays, when Mr. Kearney went with his family to the pro-cathedral, a little crowd of people would assemble after mass at the corner of Cathedral Street.	カーニー氏が家族と一緒に仮大聖堂に行く特別な日曜には、ミサの後ちょっとした人数がカシードラル・ストリートの角に集まったものだ。
They were all friends of the Kearney	カーニー家の友人すべて
--musical friends or Nationalist friends;	−−音楽の友人たち、ナショナリストの友人たちだ。
and, when they had played every little counter of gossip, they shook hands with one another all together, laughing at the crossing of so man hands, and said good-bye to one another in Irish.	そして、噂話のちょっとした交歓をすっかり終えると彼らは一斉に互いに握手し、あまりたくさんの手が交錯するのを見て笑い、互いにアイルランド語で別れを告げた。
Soon the name of Miss Kathleen Kearney began to be heard often on people's lips.	すぐにミス・キャスリーン・カーニーの名はしばしば人々の口の端に上るようになった。
People said that she was very clever at music and a very nice girl and, moreover, that she was a believer in the language movement.	彼女は非常に音楽が得意でとても素敵な娘である、さらに、彼女は国語運動の信奉者であると噂された。
Mrs. Kearney was well content at this.	カーニー夫人はこれに十分満足した。
Therefore she was not surprised when one day Mr. Holohan came to her and proposed that her daughter should be the accompanist at a series of four grand concerts which his Society was going to give in the Antient Concert Rooms.	そういうわけで、ある日ホラハン氏がやってきて彼の協会がアンシェント・コンサート・ルームズで四回催す予定の一連の大コンサートの伴奏者に彼女の娘をと提案した時も彼女は驚かなかった。
She brought him into the drawing-room, made him sit down and brought out the decanter and the silver biscuit-barrel.	彼女は彼を応接間に案内し、彼に腰をかけさせ、デカンターと銀のビスケット入れを持ち出してきた。
She entered heart and soul into the details of the enterprise, advised and dissuaded:	彼女は一生懸命にその企画の細部に立ち入り、あれはいい、これはだめと忠告した。
and finally a contract was drawn up by which Kathleen was to receive eight guineas for her services as accompanist at the four grand concerts.	最後に契約書が作られ、それでキャスリーンは四回の大コンサートにおける伴奏者としての貢献に対して八ギニー受け取ることになった。
As Mr. Holohan was a novice in such delicate matters as the wording of bills and the disposing of items for a programme, Mrs. Kearney helped him.	ホラハン氏は演目の書き表し方やプログラムの項目の配列のようなデリケートな問題に関しては素人なので、カーニー夫人が彼を助けた。
She had tact.	彼女は機転がきいた。
She knew what artistes should go into capitals and what artistes should go into small type.	彼女はどんなアーティストを大文字にするべきで、どんなアーティストを小文字にするべきか心得ていた。
She knew that the first tenor would not like to come on after Mr. Meade's comic turn.	ファーストテナーはミード氏の喜劇の出し物の後には出たがらないと心得ていた。
To keep the audience continually diverted she slipped the doubtful items in between the old favourites.	絶えず聴衆を楽しませ続けるために彼女は疑わしい演目を人気のあるなじみのものの間に滑り込ませた。
Mr. Holohan called to see her every day to have her advice on some point.	ホラハン氏は何らかの点で彼女の忠告を得るために毎日彼女に会いに訪れた。
She was invariably friendly and advising	彼女はいつでも優しく、忠告をして
--homely, in fact.	−−いや、我が家を感じさせるようでさえあった。
She pushed the decanter towards him, saying:	彼女はデカンターを彼の方へ押しやり、言った。
"Now, help yourself, Mr. Holohan!"	「さあ、遠慮なく召し上がれ、ホラハンさん！」
And while he was helping himself she said:	そして彼が遠慮なくやっていると彼女は言った。
"Don't be afraid!	「気にしないで！
Don t be afraid of it! "	気にすることないのよ！」
Everything went on smoothly.	何もかも円滑に進んだ。
Mrs. Kearney bought some lovely blush-pink charmeuse in Brown Thomas's to let into the front of Kathleen's dress.	カーニー夫人はキャスリーンのドレスの前につける美しいローズピンクのシャルムーズをブラウン・トマスの店で買った。
It cost a pretty penny;	それにはだいぶ金がかかった。
but there are occasions when a little expense is justifiable.	が、ちょっとした散財が正当化される場合もある。
She took a dozen of two-shilling tickets for the final concert and sent them to those friends who could not be trusted to come otherwise.	彼女はコンサートの最終日の二シリングのチケットを一ダース買い、それをそうしなければ来ると当てにできない友人たちに送った。
She forgot nothing, and, thanks to her, everything that was to be done was done.	彼女は何一つ忘れず、それで、彼女のおかげで、何もかも済ますべきことは済んだ。
The concerts were to be on Wednesday, Thursday, Friday and Saturday.	コンサートは水曜日、木曜日、金曜日、土曜日に行われることになった。
When Mrs. Kearney arrived with her daughter at the Antient Concert Rooms on Wednesday night she did not like the look of things.	水曜日の夜、娘と共にアンシェント・コンサート・ルームズに着いた時、カーニー夫人は状況が気に入らなかった。
A few young men, wearing bright blue badges in their coats, stood idle in the vestibule;	上着に鮮やかな青いバッジをつけた若い男たちが数人、ロビーに立ってぶらぶらしていた。
none of them wore evening dress.	彼らは誰一人夜会の礼装ではなかった。
She passed by with her daughter and a quick glance through the open door of the hall showed her the cause of the stewards' idleness.	彼女が娘を連れて通り過ぎ、ホールの開いたドアの隙間からすばやく見ると、幹事たちの遊んでいる理由がわかった。
At first she wondered had she mistaken the hour.	初め彼女は時間を間違えたかと思った。
No, it was twenty minutes to eight.	いいや、八時二十分前だった。
In the dressing-room behind the stage she was introduced to the secretary of the Society, Mr. Fitzpatrick.	舞台裏の楽屋で彼女は協会の書記、フィッツパトリック氏に紹介された。
She smiled and shook his hand.	彼女は微笑んで彼と握手した。
He was a little man, with a white, vacant face.	彼は小柄な男で、白い、ぼんやりした顔をしていた。
She noticed that he wore his soft brown hat carelessly on the side of his head and that his accent was flat.	彼女は、彼が茶色のソフトを頭の片側にぞんざいにのせていること、彼のアクセントが平舌であることに気づいた。
He held a programme in his hand, and, while he was talking to her, he chewed one end of it into a moist pulp.	彼は手にプログラムを持ち、そして、彼女に話しかける間、その一方の端を噛んで湿ったパルプにした。
He seemed to bear disappointments lightly.	彼はあまり失望を感じていないようだった。
Mr. Holohan came into the dressingroom every few minutes with reports from the box- office.	ホラハン氏は数分毎に切符売り場からの報告を持って楽屋にやってきた。
The artistes talked among themselves nervously, glanced from time to time at the mirror and rolled and unrolled their music.	アーティストたちは神経質になって仲間内で話し合い、時々鏡をチラッと見やり、楽譜を巻いたり広げたりした。
When it was nearly half-past eight, the few people in the hall began to express their desire to be entertained.	八時半近くなって、数少ないホールの人々がお楽しみはまだかという思いを口にし始めた。
Mr. Fitzpatrick came in, smiled vacantly at the room, and said:	フィッツパトリック氏が来て、一座にうつろに笑いかけ、言った。
"Well now, ladies and gentlemen.	「さあそれでは皆さん、
I suppose we'd better open the ball."	幕を開けた方がよろしいでしょう。」
Mrs. Kearney rewarded his very flat final syllable with a quick stare of contempt, and then said to her daughter encouragingly:	カーニー夫人は彼の極端な発音にすばやい軽蔑の視線で報い、それから娘を励まして言った。
"Are you ready, dear?"	「用意はいい、ねえ？」
When she had an opportunity, she called Mr. Holohan aside and asked him to tell her what it meant.	彼女は機会をとらえてホラハン氏を脇へ呼び、これはどういうことか教えてくれと頼んだ。
Mr. Holohan did not know what it meant.	ホラハン氏はどういうことかわからなかった。
He said that the committee had made a mistake in arranging for four concerts:	四回のコンサートを準備したのは委員会のミスだったと彼は言った。
four was too many.	四回は多すぎた。
"And the artistes!"	「それにアーティストたち！」
said Mrs. Kearney.	とカーニー夫人は言った。
"Of course they are doing their best, but really they are not good."	「もちろんあの人たちは全力を尽くしているんですけど、本当にうまくないですわね。」
Mr. Holohan admitted that the artistes were no good but the committee, he said, had decided to let the first three concerts go as they pleased and reserve all the talent for Saturday night.	ホラハン氏はアーティストが良くないのは認めたが、彼の言うには、委員会はコンサートの三回目まではどうでもいいから上手なのは皆土曜の夜に取っておこうと決めたとのことだった。
Mrs. Kearney said nothing, but, as the mediocre items followed one another on the platform and the few people in the hall grew fewer and fewer, she began to regret that she had put herself to any expense for such a concert.	カーニー夫人は何も言わなかった、が、平凡な演目が次々と演壇に上がり、ホールの数少ない人々がますます少なくなると、そんなコンサートに少しでも散財したことを彼女は後悔し始めた。
There was something she didn't like in the look of things and Mr. Fitzpatrick's vacant smile irritated her very much.	状況には彼女の気に入らないものがあったし、フィッツパトリック氏のうつろな笑いは彼女を非常にいらいらさせた。
However, she said nothing and waited to see how it would end.	しかし、彼女は何も言わず、どんなふうに終わるか見守っていた。
The concert expired shortly before ten, and everyone went home quickly.	コンサートは十時少し前に終了し、誰もが急いで家路についた。
The concert on Thursday night was better attended, but Mrs. Kearney saw at once that the house was filled with paper.	木曜の夜のコンサートの観客は増えたが、カーニー夫人はすぐに、客席は招待券で満たされたと見て取った。
The audience behaved indecorously, as if the concert were an informal dress rehearsal.	聴衆は、まるでコンサートが平服でのリハーサルであるかのように無作法にふるまった。
Mr. Fitzpatrick seemed to enjoy himself;	フィッツパトリック氏は楽しんでいるようだった。
he was quite unconscious that Mrs. Kearney was taking angry note of his conduct.	彼はカーニー夫人が彼のふるまいに怒りの目を留めていることにはまったく気づかなかった。
He stood at the edge of the screen, from time to time jutting out his head and exchanging a laugh with two friends in the corner of the balcony.	彼は仕切りの縁に立ち、時々頭を突き出しては桟敷の一角の友人二人と笑いを交わしていた。
In the course of the evening, Mrs. Kearney learned that the Friday concert was to be abandoned and that the committee was going to move heaven and earth to secure a bumper house on Saturday night.	その夜のうちに、カーニー夫人は、金曜のコンサートが断念され、委員会が土曜の夜の大入りを確保するためにできる限りのことをしようとしていることを聞き知った。
When she heard this, she sought out Mr. Holohan.	これを聞いた彼女はホラハン氏を捜し出した。
She buttonholed him as he was limping out quickly with a glass of lemonade for a young lady and asked him was it true.	彼女は若い女性のためにレモネードを持って足を引きずり急ぐ彼を引き止め、それは本当かと彼に尋ねた。
Yes.	はい。
it was true.	本当だった。
"But, of course, that doesn't alter the contract,"	「しかし、もちろん、それで契約は変わりませんよ」
she said.	と彼女は言った。
"The contract was for four concerts."	「契約は四回のコンサートに対してでしたよ。」
Mr. Holohan seemed to be in a hurry;	ホラハン氏は急いでいるようだった。
he advised her to speak to Mr. Fitzpatrick.	彼は彼女にフィッツパトリック氏と話すように忠告した。
Mrs. Kearney was now beginning to be alarmed.	カーニー夫人は今や気を揉み始めていた。
She called Mr. Fitzpatrick away from his screen and told him that her daughter had signed for four concerts and that, of course, according to the terms of the contract, she should receive the sum originally stipulated for, whether the society gave the four concerts or not.	彼女はフィッツパトリック氏を仕切りのところから呼び寄せ、娘は四回のコンサートに対してサインした、だからもちろん、契約書の条件によれば、協会がコンサートを四回開こうと開くまいと、彼女は初めに明記された金額を受け取るべきであると彼に話した。
Mr. Fitzpatrick, who did not catch the point at issue very quickly, seemed unable to resolve the difficulty and said that he would bring the matter before the committee.	とっさに問題点が飲み込めなかったフィッツパトリック氏は難事を解決することができないようで、事を委員会に持っていくと言った。
Mrs. Kearney's anger began to flutter in her cheek and she had all she could do to keep from asking:	カーニー夫人の怒りが頬にひらめきだし、こう尋ねるのを控えるのに彼女は大変な思いをした。
"And who is the Cometty pray?"	「それでええん会とは誰なの、おせえて？」
But she knew that it would not be ladylike to do that:	しかし彼女はそんなことはレディーのすることではないとわかっていた。
so she was silent.	それで彼女は黙っていた。
Little boys were sent out into the principal streets of Dublin early on Friday morning with bundles of handbills.	金曜の朝早く、チラシの束を抱えた小さな少年たちがダブリンの主要な街路へと送り出された。
Special puffs appeared in all the evening papers, reminding the music loving public of the treat which was in store for it on the following evening.	あらゆる夕刊紙には翌宵に用意されているお楽しみを音楽愛好者に思い出させる誇大広告が出た。
Mrs. Kearney was somewhat reassured, but be thought well to tell her husband part of her suspicions.	カーニー夫人はいくぶん安心したが、疑いの一部を夫に話した方が良いと考えた。
He listened carefully and said that perhaps it would be better if he went with her on Saturday night.	彼は注意深く聞き、土曜の夜は彼が一緒に行った方がたぶんいいだろうと言った。
She agreed.	彼女は同意した。
She respected her husband in the same way as she respected the General Post Office, as something large, secure and fixed;	彼女は中央郵便局のような、何か大きく安全で確固たるものを尊敬するのと同じように夫を尊敬していた。
and though she knew the small number of his talents she appreciated his abstract value as a male.	そして彼女は彼の才能の少ないことを知っていたけれども彼が男性であることの抽象的な価値を認めていた。
She was glad that he had suggested coming with her.	彼女は彼が同行を提案したことを喜んだ。
She thought her plans over.	彼女は自分の計画を熟考した。
The night of the grand concert came.	盛大なコンサートの夜が来た。
Mrs. Kearney, with her husband and daughter, arrived at the Antient Concert Rooms three-quarters of an hour before the time at which the concert was to begin.	カーニー夫人は夫と娘と共にコンサートが始まることになっている時刻の四十五分前にアンシェント・コンサート・ルームズに着いた。
By ill luck it was a rainy evening.	不運にも雨の宵だった。
Mrs. Kearney placed her daughter's clothes and music in charge of her husband and went all over the building looking for Mr. Holohan or Mr. Fitzpatrick.	カーニー夫人は娘の服と楽譜を夫に預け、ホラハン氏かフィッツパトリック氏をと建物中を捜して歩き回った。
She could find neither.	どちらも見つけられなかった。
She asked the stewards was any member of the committee in the hall and, after a great deal of trouble, a steward brought out a little woman named Miss Beirne to whom Mrs. Kearney explained that she wanted to see one of the secretaries.	彼女は幹事たちにホールに誰か委員会のメンバーがいるかと尋ね、散々ごたごたしたあげく、幹事の一人がミス・バーンという小柄な婦人を引っ張り出してきて、カーニー夫人はその人に書記の誰かに会いたいのだと説明した。
Miss Beirne expected them any minute and asked could she do anything.	ミス・バーンは彼らはすぐにも来るものと思うが彼女で何かできることがあればと訊いた。
Mrs. Kearney looked searchingly at the oldish face which was screwed into an expression of trustfulness and enthusiasm and answered:	カーニー夫人は信頼と感激の表情にゆがんだ、年老いた顔を鋭く見据えて答えた。
"No, thank you!"	「ありがとう、でも結構です！」
The little woman hoped they would have a good house.	小柄な婦人は入りの良いようにと望んだ。
She looked out at the rain until the melancholy of the wet street effaced all the trustfulness and enthusiasm from her twisted features.	彼女が外の雨を眺めるうちに、憂鬱なぬれた街路が彼女のゆがんだ顔つきから信頼も感激も消し去ってしまった。
Then she gave a little sigh and said:	それから彼女は小さくため息をつき、言った。
"Ah, well!	「ああしかたないわ！
We did our best, the dear knows."	最善は尽くしたわ、神様がご存知よ。」
Mrs. Kearney had to go back to the dressing-room.	カーニー夫人は楽屋へ戻るほかなかった。
The artistes were arriving.	アーティストたちは到着しつつあった。
The bass and the second tenor had already come.	バスとセカンドテナーはすでに来ていた。
The bass, Mr. Duggan, was a slender young man with a scattered black moustache.	バスのダガン氏はまばらな黒い口ひげのあるほっそりした若い男だった。
He was the son of a hall porter in an office in the city and, as a boy, he had sung prolonged bass notes in the resounding hall.	彼は市内の会社の玄関ホールの荷物係の息子だったが、子供の頃はその響きのよいホールで伸びのあるバスの音を聞かせていた。
From this humble state he had raised himself until he had become a first-rate artiste.	この低い身分から彼は身を起こして一流のアーティストにまでなった。
He had appeared in grand opera.	彼はグランドオペラに出演したことがあった。
One night, when an operatic artiste had fallen ill, he had undertaken the part of the king in the opera of Maritana at the Queen's Theatre.	ある晩、オペラ歌手が病気になり、彼がクイーンズシアターでのオペラ、マリタナの王の役を引き受けたのだった。
He sang his music with great feeling and volume and was warmly welcomed by the gallery;	彼は情感、声量たっぷりに楽曲を歌い、観客に心から歓迎された、
but, unfortunately, he marred the good impression by wiping his nose in his gloved hand once or twice out of thoughtlessness.	が、あいにく、不注意から一、二度手袋をはめた手で鼻をふいて好印象を台なしにした。
He was unassuming and spoke little.	彼は目立ちたがらず、ほとんど話をしなかった。
He said yous so softly that it passed unnoticed and he never drank anything stronger than milk for his voice's sake.	彼の呼びかけはあまり静かなので気づかれずにいたし、彼は声のためにミルクより強いものは決して飲まなかった。
Mr. Bell, the second tenor, was a fair-haired little man who competed every year for prizes at the Feis Ceoil.	セカンドテナーのベル氏は金髪の小柄な男で、毎年フェシュ・キョールで賞を競っていた。
On his fourth trial he had been awarded a bronze medal.	四度目の挑戦で彼は銅メダルを贈られていた。
He was extremely nervous and extremely jealous of other tenors and he covered his nervous jealousy with an ebullient friendliness.	彼は極端に神経質であり極端に他のテナーをねたみ、その神経質なねたみをあふれるばかりの友情で覆い隠すのだった。
It was his humour to have people know what an ordeal a concert was to him.	彼にとってコンサートがどれほど厳しい試練かを知ってもらうのが彼のユーモアだった。
Therefore when he saw Mr. Duggan he went over to him and asked:	そういうわけでダガン氏を見ると彼は出かけていって尋ねた。
"Are you in it too? "	「あなたも出るんですか？」
"Yes,"	「ええ」
said Mr. Duggan.	とダガン氏は言った。
Mr. Bell laughed at his fellow-sufferer, held out his hand and said:	ベル氏は共に苦しむものに笑いかけ、手を差し出して言った。
"Shake!"	「握手！」
Mrs. Kearney passed by these two young men and went to the edge of the screen to view the house.	カーニー夫人はこの二人の若い男のそばを通り、客席を見に仕切りの端に行った。
The seats were being filled up rapidly and a pleasant noise circulated in the auditorium.	座席は急速に埋まりつつあり、聴衆の間に楽しげなざわめきが循環した。
She came back and spoke to her husband privately.	彼女は戻り、ひそひそと夫に話しかけた。
Their conversation was evidently about Kathleen for they both glanced at her often as she stood chatting to one of her Nationalist friends, Miss Healy, the contralto.	彼らの話は明らかにキャスリーンのことで、というのも彼ら二人とも、彼女のナショナリストの友人の一人、コントラルトのミス・ヒーリーと立ち話をしている彼女にたびたびチラチラと目をやっていた。
An unknown solitary woman with a pale face walked through the room.	青白い顔の、見知らぬ孤立した婦人が部屋を横切った。
The women followed with keen eyes the faded blue dress which was stretched upon a meagre body.	女たちは鋭い目でやせた体の上に引き伸ばされた色あせた青いドレスを追った。
Someone said that she was Madam Glynn, the soprano.	誰かがあれはソプラノのマダム・グリンだと言った。
"I wonder where did they dig her up,"	「どこで彼女を掘り出してきたのかしら」
said Kathleen to Miss Healy.	とキャスリーンはミス・ヒーリーに言った。
"I'm sure I never heard of her."	「ほんとに私、彼女のことは聞いたことないわ。」
Miss Healy had to smile.	ミス・ヒーリーは笑わざるをえなかった。
Mr. Holohan limped into the dressing-room at that moment and the two young ladies asked him who was the unknown woman.	その時ホラハン氏が足を引きずって楽屋に入り、若い女性二人があの見知らぬ婦人は誰かと彼に尋ねた。
Mr. Holohan said that she was Madam Glynn from London.	ホラハン氏は彼女はロンドンから来たマダム・グリンだと言った。
Madam Glynn took her stand in a corner of the room, holding a roll of music stiffly before her and from time to time changing the direction of her startled gaze.	マダム・グリンは部屋の隅に陣取り、楽譜を巻いたものをからだの前でぎこちなく握り、時々びっくりしたような視線の向きを変えていた。
The shadow took her faded dress into shelter but fell revengefully into the little cup behind her collar-bone.	影は彼女の色あせたドレスを隠れ家に入れたが、執念深く鎖骨の陰の小さな窪みにも落ちていた。
The noise of the hall became more audible.	ホールのざわめきがいっそうよく聞こえるようになった。
The first tenor and the baritone arrived together.	ファーストテナーとバリトンが同時に到着した。
They were both well dressed, stout and complacent and they brought a breath of opulence among the company.	彼らはどちらも立派な身なりで太っていて満足気で、一座の中に富のそよ風を吹き込んだ。
Mrs. Kearney brought her daughter over to them, and talked to them amiably.	カーニー夫人は彼らのところまで娘を連れて行き、彼らに愛想よく話しかけた。
She wanted to be on good terms with them but, while she strove to be polite, her eyes followed Mr. Holohan in his limping and devious courses.	彼女は彼らとの良い関係を求めていたが、努めて礼儀正しくしようとする一方、その目は足を引きずり迂回して進むホラハン氏を追っていた。
As soon as she could she excused herself and went out after him.	彼女はできるだけ急いで中座を詫びて彼を追って出て行った。
"Mr. Holohan, I want to speak to you for a moment,"	「ホラハンさん、ちょっとあなたにお話があるんですが」
she said.	と彼女は言った。
They went down to a discreet part of the corridor.	彼らは廊下の目立たない部分へ行った。
Mrs Kearney asked him when was her daughter going to be paid.	カーニー夫人は彼に娘はいつ支払ってもらえるのかと尋ねた。
Mr. Holohan said that Mr. Fitzpatrick had charge of that.	ホラハン氏はフィッツパトリック氏がその係りだと言った。
Mrs. Kearney said that she didn't know anything about Mr. Fitzpatrick.	カーニー夫人はフィッツパトリック氏のことなど何も知らないと言った。
Her daughter had signed a contract for eight guineas and she would have to be paid.	娘は八ギニーの契約にサインし、支払ってもらわなければならない。
Mr. Holohan said that it wasn't his business.	ホラハン氏はそれは彼の関係するところではないと言った。
"Why isn't it your business?"	「どうしてあなたに関係ないの？」
asked Mrs. Kearney.	とカーニー夫人は尋ねた。
"Didn't you yourself bring her the contract?	「あなたが自分であの娘に契約を持ってきたんじゃないの？
Anyway, if it's not your business it's my business and I mean to see to it."	とにかく、あなたに関係なくても私に関係あるんだから私は何とかしますからね。」
"You'd better speak to Mr. Fitzpatrick,"	「フィッツパトリック氏に話した方がいいですよ」
said Mr. Holohan distantly.	とホラハン氏はよそよそしく言った。
"I don't know anything about Mr. Fitzpatrick,"	「フィッツパトリック氏のことなんか何も知りません」
repeated Mrs. Kearney.	とカーニー夫人は繰り返した。
"I have my contract, and I intend to see that it is carried out."	「私には契約書があります、で、それが果たされるのを確かめるつもりです。」
When she came back to the dressing-room her cheeks were slightly suffused.	楽屋に戻った時彼女の頬はわずかに染まっていた。
The room was lively.	部屋はにぎやかだった。
Two men in outdoor dress had taken possession of the fireplace and were chatting familiarly with Miss Healy and the baritone.	外出着の二人の男が暖炉を占領し、ミス・ヒーリー、バリトンと打ち解けておしゃべりをしていた。
They were the Freeman man and Mr. O'Madden Burke.	彼らはフリーマンの記者とオマドゥン・バーク氏だった。
The Freeman man had come in to say that he could not wait for the concert as he had to report the lecture which an American priest was giving in the Mansion House.	フリーマンの男は、マンション・ハウスでアメリカ人の司祭が行っている講演の記事を書かなければならないのでコンサートまで待てないと断るために来たのだった。
He said they were to leave the report for him at the Freeman office and he would see that it went in.	フリーマン社でも記事を彼に任せざるをえず、彼はそれが掲載に回るよう取り計らうつもりだと言った。
He was a grey-haired man, with a plausible voice and careful manners.	彼はまことしやかな声、慎重なふるまいの白髪男だった。
He held an extinguished cigar in his hand and the aroma of cigar smoke floated near him.	彼は消えた葉巻を手に持ち、近くには葉巻の煙の香りが漂っていた。
He had not intended to stay a moment because concerts and artistes bored him considerably but he remained leaning against the mantelpiece.	コンサートにもアーティストにも相当うんざりしていた彼は少しもとどまるつもりはなかったのにマントルピースに凭れて居残っていた。
Miss Healy stood in front of him, talking and laughing.	ミス・ヒーリーが彼の前に立って談笑していた。
He was old enough to suspect one reason for her politeness but young enough in spirit to turn the moment to account.	彼は、彼女が礼儀正しくする理由に感づくだけ年齢を十分重ねていたが、この機会を利用する心の若さも十分だった。
The warmth, fragrance and colour of her body appealed to his senses.	彼女の体の暖かさ、かぐわしさ、血色が彼の五感に訴えた。
He was pleasantly conscious that the bosom which he saw rise and fall slowly beneath him rose and fell at that moment for him, that the laughter and fragrance and wilful glances were his tribute.	彼の下にゆっくりと隆起して沈むのが見える胸がその瞬間彼のために隆起して沈んだこと、笑い声、香気、意図的な視線が彼の賜物であることを意識して彼は愉快だった。
When he could stay no longer he took leave of her regretfully.	もうそれ以上いられないという時彼は残念そうに彼女に別れを告げた。
"O'Madden Burke will write the notice,"	「オマドゥン・バークが批評を書くだろ、」
he explained to Mr. Holohan,	彼はホラハン氏に説明した、
"and I'll see it in."	「それで僕が載るようにするから。」
"Thank you very much, Mr. Hendrick,"	「どうもありがとうございます、ヘンドリックさん」
said Mr. Holohan.	とホラハン氏は言った。
you'll see it in, I know.	「あなたが載るようにしてくださるんですね。
Now, won't you have a little something before you go?"	ところで行く前にちょっと何か召し上がりませんか？」
"I don't mind,"	「かまいませんよ」
said Mr. Hendrick.	とヘンドリック氏は言った。
The two men went along some tortuous passages and up a dark staircase and came to a secluded room where one of the stewards was uncorking bottles for a few gentlemen.	二人がいくつかの曲がりくねった廊下を通り、暗い階段を上がり、奥まった部屋に着くと、幹事の一人が数人の紳士ためにコルク栓を抜いていた。
One of these gentlemen was Mr. O'Madden Burke, who had found out the room by instinct.	これらの紳士の一人は本能によってこの部屋を見つけ出したオマドゥン・バーク氏だった。
He was a suave, elderly man who balanced his imposing body, when at rest, upon a large silk umbrella.	彼はもの柔らかな初老の男で、休息する時には、大きな絹の傘で堂々たるからだの平衡を保っていた。
His magniloquent western name was the moral umbrella upon which he balanced the fine problem of his finances.	彼の大仰な西部の名前は、彼の財政上のご立派な問題の平衡を保つ道徳的な傘だった。
He was widely respected.	彼は広く尊敬されていた。
